NUMERO AGENCIA,RAZON SOCIAL,ESTADO1,TELEFONO,EJECUTIVO,CIUDAD,MUNICIPIO,PROVINCIA,LONGITUD,LATITUD,CALLE,SECTOR,Com.Aplicada,Com.Faltante,Descuento_ISR
170208,COLMADO EL VECINO,A,0000000000,RD.DPaulino,LA GRUA  (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170209,DORADO GROCERY,A,0000000000,RD.DPaulino,INVIVIENDA (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170210,EL PUNTO DANISE 2,A,0000000000,RD.DPaulino,MENDOZA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170211,MINI MARKET BILLY (BAYAHIBE),A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170212,COLMADO  CAROLINA  #  4. ( BAYAHIBE ),A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170214,COL CHACHACHA,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170215,COL MI VECINO,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170216,COL GENESIS,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170222,COL RAMON 1,A,0000000000,RD.NCepeda,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170223,D' MACHO S FRIAS,A,0000000000,RD.NCepeda,VILLA CONSUELO (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170224,COL CRISTINA,A,0000000000,RD.NCepeda,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170225,COL EL AGUILA (BONILLA),A,0000000000,RD.NCepeda,LA CEMENTERA (DISTRITO NACIONAL),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170226,COL CAF. ALEGRIA,A,0000000000,RD.NCepeda,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170250,COLMADO DON MIGUEL,A,0000000000,RD.WPerez,"SANTO DOMINGO ",N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170257,BANCA LA ESTRELLA 2,A,0000000000,RD.CMAlejo,SAN LUIS (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170270,COLMADO CAROLINA  #   2 (  BAYAHIBE ),A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170271,COLMADO JUAN BRITO (BAYAHIBE),A,0000000000,RD.JMariñez,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170273,COLMADO EL JUNTE,A,0000000000,RD.EMachado.JHernandez,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170275,CLUB DE BILLAR EL OCHO NEGRO,A,0000000000,RD.Slayni Decamps,MUNICIPIO PEDRO BRAN,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170278,COL ARIAS,A,0000000000,RD.AMorillo,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170279,COL GREGORY,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170280,COL SANTA CECILIA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170281,BANCA ROSA II,A,0000000000,RD.ClienteCalle,HERRERA (SANTO DOMINGO OESTE),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170286,COL ROSSY,A,0000000000,RD.JMartinez,LOS FRAILES 2DO,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170287,BAEZ BANCA 10,A,0000000000,RD.JMartinez,LOS FRAILES 2DO,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170288,COL. ALBER 2,A,0000000000,RD.JMartinez,LOS FRAILES 2DO,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170289,ALEX SABANAS,A,0000000000,RD.JMartinez,LOS FRAILES 2DO,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170290,JESUS SALVA,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170291,MILDRED CAFETERIA,A,0000000000,RD.SVicioso,VILLA HERMOSA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170292,CHARLENE 1,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170293,COLMADO CESPEDES,A,0000000000,RD.ALaureano,SAN CARLOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170295,COLMADO LOS NIETOS,A,0000000000,RD.ALaureano,SAN CARLOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170299,COL EL SAZON,A,0000000000,RD.EMachado,SAN ISIDRO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170300,COLMADO LAS DAMAS,A,0000000000,RD.EMachado,SAN ISIDRO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170301," DRINK DE LA CHARLES",A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170302,"""BANCA DINAMICA""",A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170303,COLMADO GABRIEL,A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170304,COLMADO LA ECONOMIA LOS 4 HERMANO,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170305,COLMADO TITI,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170306,SUPER COL PRIMO NELSON,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170307,COL POPULAR,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170308,BODEGA SADIEL,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170309,DOMINGO ROSARIO REYES,A,0000000000,RD.DRosarioR,ENSANCHE ISABELITA (SNTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170311,PAULINA,A,0000000000,RD.ClienteCalle,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170317,PARADA NAGUA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170318,COLMADO EL CHINO,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170320,COL. ANDERSON,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170321,COL A Y B,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170322,COL ESPERANZA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170327,COLMADO LA ECONOMIA,A,0000000000,RD.RFiguereo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170332,CAFETERIA YANIBEL,A,0000000000,RD.BRosario,STO DGO ESTE,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170334,CAF. SILENY,A,0000000000,RD.BRosario,STO DGO ESTE,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170338,COLMADO MIGUELINA,A,0000000000,RD.ATejeda,SAN JOSÉ DE OCOA,N/A,San José de Ocoa,,,N/A,N/A,8.11,5.89,10
170340,COLMADO DAULIN,A,0000000000,RD.Elico.JBeriguete,SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170362,COLMADO DARIEL,A,0000000000,RD.WPerez,ENSANCHE OZAMA (SANTO DOMINGO ESTE),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170365,COL LA BENDICION,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170375,COL PACHECO,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170389,CAFETERIA NATHALIA,A,0000000000,RD.Almonte,LOS CIRUELITOS,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
170392,CAFETERIA YAJAIRA,A,0000000000,RD.AMatos,BARRIO SAN ANTONIO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170393,PICALONGA LA GOYDA,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170394,LP MARKET,A,0000000000,RD.ALaureano,SAN CARLOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170404,MOVIL CELL,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170415,MERCADITO CHICHI VERON,A,0000000000,RD.SM.RCastillo,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170416,COLMADO EL VEGANO,A,0000000000,RD.SM.JTaveras,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170417,CC INSUMOS Y PROVISIONES,A,0000000000,RD.SM.RCastillo,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170418,COMERCIAL LOVERA,A,0000000000,RD.SM.RCastillo,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170419,COLMADO JEIDIS MARIA,A,0000000000,RD.SM.RCastillo,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170420,MINI MARKET DE LA CRUZ,A,0000000000,RD.SM.GRodriguez,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170421,CC CAFETERIA,A,0000000000,RD.SM.RCastillo,PUNTA CANA,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170422,COLMADO LA PENCIMA 2,A,0000000000,RD.SM.RCastillo,BÁVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170423,COLMADO LA MATICA,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170424,COLMADO EL BEBO 3,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170425,COLMADO MORENO,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170426,SUPER COLMADO ROSMERY 2,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170427,COLMADO CHAVELA,A,0000000000,RD.SM.JChavez,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170428,CAFETERIA YOBANI,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170429,COLMADO LA BENDICION (VERON),A,0000000000,RD.SM.GRodriguez,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170431,COLMADO DIOS ES BUENO,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170432,COLMADO VIDA,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170433,CAFETERIA R&R,A,0000000000,RD.SM.JChavez,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170434,COLMADO DE LAS ROSAS,A,0000000000,RD.SM.JChavez,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170435,COLMADO MELAO,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170438,MINI MARKET LA BOTELLA 2,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170439,COMERCIAL ANGELA,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170440,COLMADO CENTRAL,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170441,MINI MARKET LOS PLATANEROS,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170442,COLMADO Y FERRETERIA J&J,A,0000000000,RD.SM.RCastillo,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170443,COLMADO ANDESOOO 3,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170444,COLMADO EL VEGANO 3,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170445,COLMADO YINDO,A,0000000000,RD.SM.JTaveras,"BAVARO ",N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170446,COLMADO ADONAI,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170447,COLMADO MIYO,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170448,COLMADO EMELI,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170449,COLMADO ANIELA,A,0000000000,RD.SM.JTaveras,BAVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170458,SENEYDA CORREA VALDEZ MTP,A,0000000000,RD.MGarciaJavier.EMontero,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170459,COL. EL ZORRO AA MANZANO,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170460,COL SAGRADO CORAZON,A,0000000000,RD.NCepeda,ENS. LA FE (SANTO DOMINGO),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170468,"BANCA MAQUITERIA ",A,0000000000,RD.RFiguereo,"SANTO DOMINGO ESTE ",N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170470,COLMADO 3D MANOLIN,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170473,LEON DIOS,A,0000000000,RD.BRosario,STO DGO ESTE,N/A,Azua,,,N/A,N/A,8.11,5.89,10
170512,COL GALVAN,A,0000000000,RD.NCepeda,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170536,COL EL MANGO,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170538,COL 3HNA % MENSUAL,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170539,COL KIARA,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170547,BODEGA RAMIREZ,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170568,MINIMARKET SOTO,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170570,SUPER COLMADO EL RUBIO,A,0000000000,RD.ASAbreu,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170575,MINIMARKET LA COTORRA 9,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170576,COLMADO EURY,A,0000000000,RD.SVicioso.SBaez,ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170578,COLMADO BOTELLA 2,A,0000000000,RD.SM.JTaveras,"BAVARO ",N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170579,COLMADO DILAN,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170580,COLMADO  M&M,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170582,COLMADO JULIAN,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170583,COLMADO SALADITO,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170584,COLMADO FRIAS,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170585,COLMADO CAPICUA,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170586,COLMADO GRAN PODER DE DIOS,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170587,COLMADO J&K 2,A,0000000000,RD.SM.JTaveras,PEND,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
170601,COL AHORA YELLEGLLO,A,0000000000,RD.MGarciaJavier.EMontero,MIRADOR NORTE (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170602,LIBERTAD,A,0000000000,RD.MGarciaJavier.EMontero,HONDURAS (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170618,COL REAL 5,A,0000000000,RD.MGarciaJavier.EMontero,LOS MINA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170619,COL LA BENDICION LA VICTORIA,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170626,MULTIPAPELERIA D & G,A,0000000000,RD.EAbad,SANTO DOMINGO NORTE,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170631,COL EL REGRESO,A,0000000000,RD.NCepeda,VILLA CONSUELO (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170643,CAFETERIA SANTOME,A,0000000000,RD.CPeña.WEspinal,MODULO 318,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
170649,COLMADO DIAZ,A,0000000000,RD.WPerez,"SANTO DOMINGO ",N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170654,COLMADO LOS MORENOS,A,0000000000,RD.RFiguereo,"SANTO DOMIGO ESTE ",N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170666,NIULKA SALON,A,0000000000,RD.MGarciaJavier.EMontero,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170667,COL REA6,A,0000000000,RD.MGarciaJavier.EMontero,CUIDAD NUEVA,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170669,COL JUNIOR (WALDO),A,0000000000,RD.NCepeda,VILLA CONSUELO (DISTRITO NACIONAL),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170675,BODEGA EL PUPY,A,0000000000,RD.WPerez,JUAN PABLO DUARTE (SANTO DOMINGO ESTE),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170679,BODEGA JENNY,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170691,COL WILSON AGRICOLA,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170721,COLMADO EL DOGAITO,A,0000000000,RD.Elico.KHolguin,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170735,JUAN LUIS POS,A,0000000000,RD.ATineo.Jcruz,ALMA ROSA 1ERA STO DGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170747,COL TITO,A,0000000000,RD.Elico.SMoreta,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170847,SUPER BODEGA ATLANTIDA,A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170849,COLMADO J L 1,A,0000000000,RD.MGarciaJavier,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170860,JOEL FIRE TV,A,0000000000,RD.EMontero,VILLA CENTRAL (BARAHONA),N/A,Barahona,,,N/A,N/A,8.11,5.89,10
170862,COLMADO LA DIFERENCIA ( DE BAJA),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170882,EQUIPO DE PRUEBA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170897,COLM LA REFERENCIA,A,0000000000,RD.FSuazo,SDE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
170902,"SHEILA CEDANO ",A,0000000000,RD.JCedano,"LA ROMANA ",N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170903,ADRI,A,0000000000,RD.JCedano,"LA ROMANA ",N/A,La Romana,,,N/A,N/A,8.11,5.89,10
170938,LIXANDER CAROL CUEVAS,A,0000000000,RD.EChaljub,PALENQUE,N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
170952,COL DON ROSARIO,A,0000000000,RD.Elico.RMurray,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
170954,COL BREA,A,0000000000,RD.MGarciaJavier.EMontero,VILLA JUANA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
172103,"PRUEBA DE LA CUENTA ",A,0000000000,RD.SM.SantoDomingo,BÁVARO,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172138,COLMADO LIGHT,A,0000000000,RD.ASAbreu,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
172211,MINI MARKET TEJEDA,A,0000000000,RD.FSuazo,SDE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172224,BARATICOSA (VICTOR),A,0000000000,RD.FSuazo,SDE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172256,COLMADO RICKERT,A,0000000000,RD.DSantana,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172257,COLMADO PEREZ,A,0000000000,RD.DSantana,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172268,COLMADO EL GUARDIA,A,0000000000,RD.DSantana,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172269,COLMADO RIJO 3,A,0000000000,RD.DSantana,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172274,COLMADO LA LECHE,A,0000000000,RD.DSantana,HIGUEY,N/A,La Altagracia,,,N/A,N/A,8.11,5.89,10
172350,D Y M,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172389,SUPER COL. ZAIDY II,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172395,COL EL PASO HIDALGO II,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172402,COLMADO EL PEDREGAL,A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGP,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
172428,CAFETERIA EL CABO,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
172438,COLMADO EL ROSAL,A,0000000000,RD.DSantana.FAcosta,LA ROMANA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
172452,COLMADO G AVE.CANADA,A,0000000000,RD.JBoves,AZUA,N/A,Azua,,,N/A,N/A,8.11,5.89,10
172465,EDDY 1,A,0000000000,RD.EMontero,VILLA CENTRAL (BARAHONA),N/A,Barahona,,,N/A,N/A,8.11,5.89,10
172466,EDDY 2,A,0000000000,RD.EMontero,VILLA CENTRAL (BARAHONA),N/A,Barahona,,,N/A,N/A,8.11,5.89,10
172484,IBI  FELIZ,A,0000000000,RD.EJoseMontero,BATEY CENTRAL,N/A,Barahona,,,N/A,N/A,8.11,5.89,10
172485,CHELINA ROSANNY AMADOR,A,0000000000,RD.EJoseMontero,EL BRISAL,N/A,Barahona,,,N/A,N/A,8.11,5.89,10
172489,COMEDOR CAFETERIA DE PADILLA,A,0000000000,RD.EMontero,VILLA CENTRAL (BARAHONA),N/A,Barahona,,,N/A,N/A,8.11,5.89,10
172503,COLMADO EL CRUCE,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
172504,MINI MARKET SANCHEZ,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
172505,COLMADO LA SIERRA,A,0000000000,RD.CPujols,MADRE VIEJA NORTE ( SAN CRSITOBAL),N/A,San Cristóbal,,,N/A,N/A,8.11,5.89,10
172506,"MINIMRKET DILENIA, CABARETE",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172507,"CAF UTESA, LUCIA.",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172508,"S/COL EDWARD, CABARETE.",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172509,"MINIMARKET LA BODEGA, MONTELLANO.",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172510,"COL CHEVERE, LA UNION",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172511,"MINIMARKET AMBIORIX, MONTELLANO",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172512,"COL LA BENDICION, MARANATHA",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
172513,"COL CHELO, PADRE GRANERO.",A,0000000000,RD.FNolasco,PEND,N/A,Puerto Plata,,,N/A,N/A,8.11,5.89,10
